WP_002479893.1	WP_232167904.1	62.1
WP_262588070.1	WP_232167893.1	98.7
WP_262588070.1	WP_107593720.1	83.9
WP_198985183.1	WP_217844005.1	83.8
WP_198985183.1	WP_239738697.1	82.9
WP_198985183.1	WP_107596301.1	79.1
WP_198985183.1	WP_262588072.1	76.3
WP_198985183.1	WP_262856654.1	78.7
WP_198985183.1	WP_107544007.1	82.8
WP_198985183.1	WP_347132630.1	83.1
WP_198985183.1	WP_232167892.1	70.3
WP_198985183.1	OJH01299.1	82.1
WP_107596299.1	WP_105994670.1	90.5
WP_107596299.1	WP_262588076.1	90.2
WP_107596299.1	WP_232167888.1	72.6
WP_107596299.1	WP_262588077.1	72.3
WP_107596299.1	WP_002479879.1	71.1
WP_107596299.1	WP_415922958.1	72.2
WP_107596299.1	WP_398577366.1	71.6
WP_398577366.1	WP_415922958.1	97.5
WP_398577366.1	WP_002479879.1	84.1
WP_398577366.1	WP_232167888.1	78.2
WP_398577366.1	WP_262588077.1	78.0
WP_398577366.1	WP_107596299.1	71.6
WP_398577366.1	WP_105994670.1	72.3
WP_398577366.1	WP_262588076.1	72.0
WP_057510028.1	WP_105994663.1	94.8
WP_057510028.1	WP_262588083.1	94.0
WP_262588061.1	WP_002479898.1	98.0
WP_262588061.1	WP_107593725.1	63.1
WP_255201021.1	WP_322107545.1	91.6
WP_255201021.1	OJH01240.1	97.1
WP_255201021.1	WP_060803561.1	94.1
WP_255201021.1	WP_198985189.1	92.2
WP_347132630.1	WP_217844005.1	95.0
WP_347132630.1	WP_239738697.1	86.9
WP_347132630.1	WP_107544007.1	84.9
WP_347132630.1	WP_198985183.1	83.1
WP_347132630.1	WP_262856654.1	87.1
WP_347132630.1	WP_107596301.1	82.4
WP_347132630.1	WP_262588072.1	79.1
WP_347132630.1	WP_232167892.1	74.7
WP_347132630.1	OJH01299.1	98.1
WP_002479873.1	WP_262588084.1	96.3
WP_002479873.1	WP_105994662.1	96.1
WP_262588056.1	WP_107547870.1	90.9
WP_107596301.1	WP_107544007.1	95.1
WP_107596301.1	WP_217844005.1	79.1
WP_107596301.1	WP_262588072.1	79.3
WP_107596301.1	WP_198985183.1	79.1
WP_107596301.1	WP_239738697.1	80.5
WP_107596301.1	WP_262856654.1	78.4
WP_107596301.1	WP_232167892.1	74.9
WP_107596301.1	WP_347132630.1	82.4
WP_107596301.1	OJH01299.1	76.6
WP_002479900.1	WP_105994681.1	95.0
WP_415922958.1	WP_398577366.1	97.5
WP_415922958.1	WP_002479879.1	84.7
WP_415922958.1	WP_232167888.1	79.4
WP_415922958.1	WP_262588077.1	79.1
WP_415922958.1	WP_107596299.1	72.2
WP_415922958.1	WP_105994670.1	73.1
WP_415922958.1	WP_262588076.1	72.9
WP_002479869.1	WP_262588088.1	87.6
WP_002479869.1	WP_232167883.1	87.1
WP_107544007.1	WP_107596301.1	95.1
WP_107544007.1	WP_217844005.1	83.9
WP_107544007.1	WP_239738697.1	85.2
WP_107544007.1	WP_347132630.1	84.9
WP_107544007.1	WP_198985183.1	82.8
WP_107544007.1	WP_262588072.1	83.0
WP_107544007.1	WP_262856654.1	82.4
WP_107544007.1	WP_232167892.1	77.3
WP_107544007.1	OJH01299.1	82.9
WP_002479879.1	WP_415922958.1	84.7
WP_002479879.1	WP_398577366.1	84.1
WP_002479879.1	WP_232167888.1	80.6
WP_002479879.1	WP_262588077.1	80.6
WP_002479879.1	WP_107596299.1	71.1
WP_002479879.1	WP_105994670.1	70.6
WP_002479879.1	WP_262588076.1	70.3
WP_105994657.1	WP_262588089.1	47.8
WP_262588089.1	WP_105994657.1	47.8
WP_107593715.1	WP_105994664.1	92.9
WP_107593715.1	WP_262588081.1	92.7
WP_262588080.1	WP_232167886.1	97.3
WP_262588080.1	WP_107596297.1	87.2
WP_198985181.1	OJH01256.1	98.7
WP_107596297.1	WP_232167886.1	89.2
WP_107596297.1	WP_262588080.1	87.2
WP_002479878.1	WP_232167887.1	88.5
WP_002479878.1	WP_262588078.1	88.1
WP_105994660.1	WP_002479871.1	91.5
WP_262588084.1	WP_105994662.1	99.8
WP_262588084.1	WP_002479873.1	96.3
WP_262588078.1	WP_232167887.1	98.8
WP_262588078.1	WP_002479878.1	88.1
WP_107547870.1	WP_262588056.1	90.9
WP_198985193.1	OJH01244.1	54.5
WP_262588058.1	WP_241961518.1	81.9
WP_001830569.1	OJH01229.1	93.3
