hood_id	seqid	start	end	align_gene
61	NZ_KB373321.1	0	34989	WP_009729476.1
69	NZ_JALDWB010000004.1	92612	127444	WP_247944636.1
63	NZ_JBSMUK010000012.1	0	33709	WP_455324848.1
64	NZ_JAVWLN010000002.1	326193	370222	WP_332495938.1
66	NZ_JBQEIL010000001.1	0	26253	WP_442258993.1
68	NZ_JARQAL010000001.1	242435	286425	WP_311832714.1
70	NZ_FPAI01000011.1	48120	92049	WP_089854321.1
67	NZ_JBHTJB010000004.1	0	40143	WP_205017126.1
72	NZ_JAFFHN010000009.1	0	31721	WP_105139793.1
74	NZ_JBINIY010000019.1	0	24150	WP_394405862.1
73	JAMXJG010000006.1	26010	70006	MCW6676628.1
60	NZ_CP058666.1	1597608	1641721	WP_179862421.1
76	NZ_JBCLRY010000005.1	89749	133769	WP_369886579.1
65	NZ_GL622241.1	2020210	2064203	WP_007209003.1
77	NZ_WVEP01000012.1	2161	46175	WP_149256267.1
78	NZ_CADEHI010000001.1	236609	280677	WP_174720700.1
75	NZ_JADNLY010000002.1	293070	337162	WP_195435480.1
71	NZ_WNIX01000001.1	1087529	1131663	WP_050197119.1
82	NZ_JARQBM010000009.1	61865	105882	WP_311930871.1
85	NZ_JAYEVO010000011.1	49000	93029	WP_399284017.1
80	NZ_CP102451.1	1154399	1198407	WP_257699401.1
81	NZ_JBHLVG010000008.1	52881	96901	WP_010750235.1
84	NZ_CP017267.1	654375	698383	WP_071456514.1
79	NZ_AP018726.1	887099	931203	WP_129555603.1
93	NZ_JBIQFP010000007.1	57426	101437	WP_406910890.1
91	NZ_JACZBM010000017.1	0	15499	WP_192211472.1
87	NZ_SDMH01000001.1	220120	264224	WP_129284051.1
83	NZ_CP041626.1	776441	820440	WP_143333305.1
113	NZ_JAMWEL010000016.1	0	24391	WP_256779055.1
117	NZ_NGJS01000003.1	65105	109119	WP_125983336.1
96	NZ_CP019609.1	982014	1026013	WP_077275696.1
104	NZ_JALJAX010000003.1	1458312	1502413	WP_256958188.1
134	DAPXFN010000089.1	0	2663	HDZ6974029.1
98	NZ_CP129527.1	1379637	1423702	WP_301899337.1
133	NZ_CABIZE010000001.1	156921	201043	WP_148524931.1
107	NZ_WWFQ01000019.1	0	11502	WP_306789577.1
130	NZ_JUUN01000044.1	0	23840	WP_049455743.1
131	NZ_JAARWL010000018.1	0	2265	WP_185482816.1
135	NZ_CABEHX010000001.1	1153288	1197410	WP_143927572.1
139	NZ_WLZF01000001.1	197274	227688	WP_159591618.1
137	NZ_JAPRFQ010000001.1	813067	857135	WP_268752030.1
115	NC_017576.1	1469110	1513226	WP_012962174.1
123	NZ_LR134094.1	1237820	1281915	WP_126426708.1
147	NZ_JVFV01000043.1	60396	104527	WP_049531101.1
146	NZ_FNJK01000001.1	226560	270709	WP_074481527.1
143	NZ_JBAWTA010000002.1	233723	277863	WP_336494327.1
149	NZ_KQ969157.1	298530	342619	WP_067192512.1
140	NZ_CP072115.1	414893	459012	WP_154632444.1
136	NZ_BCEZ01000063.1	16293	60325	WP_156010052.1
153	NZ_SDGV01000031.1	25654	57578	WP_136137796.1
142	NZ_JAGQEX010000004.1	4747	48875	WP_317609694.1
148	NZ_JAWUAE010000001.1	1045762	1089890	WP_318713630.1
152	JAVWGG010000116.1	0	5726	MEG0628637.1
141	NZ_LS483408.1	1083583	1127693	WP_111673267.1
151	NZ_NAQU01000005.1	208834	235259	WP_111949366.1
155	NZ_MSJM01000001.1	234543	278656	WP_075103982.1
156	NZ_CTEN01000002.1	217749	261835	WP_093650272.1
159	JACBXN010000056.1	27806	71796	MBG9989228.1
162	NZ_NSGR01000008.1	460800	504907	WP_096633625.1
158	NZ_CP043405.1	1959884	2003997	WP_003088697.1
160	NZ_JAHZQO010000001.1	0	24904	WP_223367397.1
150	NZ_CP022680.1	1928297	1972410	WP_119877030.1
154	NZ_CP129328.1	779599	823706	WP_367562450.1
161	NZ_CP040420.1	630648	674647	WP_208953638.1
167	NZ_AHST01000057.1	0	18370	WP_002298634.1
164	NZ_CP160429.1	1182646	1226762	WP_434780090.1
157	NZ_CP014699.1	1176648	1220767	WP_067062573.1
165	NZ_MCRG01000028.1	5594	31552	WP_066026165.1
166	NZ_JBCOAY010000008.1	85007	117262	WP_350007567.1
168	NZ_JUNJ01000079.1	18789	44939	WP_048800889.1
169	NZ_JADNQT010000008.1	34609	76004	WP_195675795.1
163	NZ_JAAKGB010000001.1	1556473	1600613	WP_164683517.1
172	NZ_FMXP01000003.1	0	40071	WP_074484960.1
170	NZ_CABMMO010000002.1	17568	61561	WP_077151192.1
177	NZ_LHQM01000066.1	0	6473	WP_054279288.1
171	NZ_JBRUGW010000032.1	0	24085	WP_447454818.1
176	NZ_LAYF01000021.1	0	17315	WP_061587801.1
178	NZ_JASHBK010000001.1	4166	48351	WP_414391317.1
175	DBAMMK010000023.1	0	23489	HFX3747588.1
179	NZ_JBGTZA010000001.1	65506	95033	WP_373657920.1
174	NZ_JAGQFU010000001.1	912629	956808	WP_254724469.1
173	NZ_LR760298.1	773730	817717	WP_163653130.1
180	NZ_CEEL01000002.1	109533	153679	WP_044760923.1
183	WRBB01000036.1	0	21513	MCL2866037.1
184	JAJBDM010000035.1	0	17380	MCB5012212.1
186	NZ_JAHZPJ010000007.1	0	24571	WP_223331901.1
185	NZ_AHRR01000037.1	0	18493	WP_002277050.1
187	NZ_JAMYJB010000004.1	2261	46407	WP_253216574.1
188	NZ_JAGYWN010000019.1	16162	42885	WP_446451040.1
190	NZ_JAARZJ010000008.1	131272	153511	WP_185619627.1
189	AAAOEQ010000179.1	0	3828	EAD6260703.1
191	NZ_JBRUGD010000003.1	121825	165956	WP_447450248.1
194	JALEZD010000019.1	0	27403	MCI6272483.1
193	NZ_NYRU01000112.1	0	2372	WP_097347481.1
182	NZ_AEUW02000001.1	825242	869259	WP_003079701.1
181	NZ_LR134341.1	371327	415452	WP_007896501.1
192	NZ_JBRUDI010000001.1	676101	720226	WP_447456894.1
195	NZ_JBCLUB010000001.1	279775	323936	WP_369965657.1
199	NZ_NCUF01000007.1	89953	124784	WP_084940391.1
196	NZ_CACVCC010000011.1	578	44691	WP_162011508.1
198	NZ_JBNUPH010000011.1	0	26912	WP_428873901.1
200	NZ_JBRUEH010000009.1	2274	46372	WP_447461855.1
201	JAKTNK010000007.1	0	29738	MDG3142185.1
202	NZ_VCAP01000004.1	85223	129225	WP_138421157.1
197	NZ_CP061025.1	1397015	1441185	WP_138496510.1
203	NZ_MKIR01000001.1	45748	89825	WP_070791099.1
207	NZ_CAUTFD010000001.1	62860	106925	WP_314330561.1
211	JXKH01000002.1	88413	132283	OJG19241.1
210	NZ_JBMMHC010000019.1	0	24314	WP_423172163.1
205	NZ_CM132539.1	1164016	1208183	WP_455456439.1
208	NZ_CP183189.1	670858	715019	WP_049533112.1
204	NZ_JAFLVT010000001.1	232643	276624	WP_206902414.1
206	NZ_UHFR01000005.1	503029	547091	WP_018372492.1
209	NZ_NYRU01000104.1	0	3711	WP_097347477.1
215	NZ_AGLN01000093.1	0	3343	WP_019316481.1
213	NZ_JAQDYG010000004.1	4605	48793	WP_270211121.1
216	NZ_CAUROP010000016.1	0	26251	WP_315271523.1
212	NZ_JAPCZZ010000001.1	126919	170429	WP_000952237.1
214	NZ_KB891973.1	759734	803925	WP_018543557.1
219	NZ_JBHRZV010000029.1	50881	94919	WP_380425824.1
217	NZ_JABZFW010000002.1	0	26120	WP_291427296.1
222	NZ_SSAK01000034.1	13719	37292	WP_146710863.1
218	NZ_CWNG01000342.1	0	2165	WP_072233117.1
220	NZ_UHEZ01000003.1	115330	158825	WP_374188003.1
221	NZ_PGQJ01000012.1	2058	45331	WP_328706067.1
223	DAIKUZ010000127.1	0	8109	HCJ4366257.1
225	NZ_PKHF01000026.1	6420	31856	WP_101975449.1
227	NZ_BQUT01000001.1	47144	91245	WP_244086839.1
229	NZ_OPYI01000008.1	61194	105274	WP_234411466.1
224	NZ_VHQW01000047.1	0	7340	WP_258529774.1
231	DBBMXZ010000051.1	0	13425	HGD4845907.1
228	CP172884.1	2483601	2527156	XUB43053.1
235	NZ_CAUQCL010000001.1	144876	188905	WP_314110630.1
233	DASEVW010000120.1	0	3628	HEM3600889.1
226	NZ_JAKUYB010000003.1	670690	714890	WP_268733343.1
230	JABGIA010000421.1	0	5192	MCC9954621.1
236	DASFZT010000129.1	0	5012	HEM5234226.1
239	NZ_JARXKU010000003.1	51672	95830	WP_407574660.1
241	NZ_JACBYB010000009.1	12982	57032	WP_218925225.1
240	NZ_JVBO01000016.1	18192	44714	WP_049554573.1
237	NZ_JAJVJV010000547.1	0	3170	WP_230268854.1
238	NZ_UHHR01000001.1	1153415	1197612	WP_115255320.1
244	NZ_CAKPVT010000020.1	9855	34283	WP_288623643.1
242	NZ_CATBZX010000035.1	0	21056	WP_300847874.1
234	NZ_JAKUYH010000001.1	485037	529171	WP_268727822.1
232	NZ_CP198988.1	710753	754806	WP_217950701.1
245	NZ_WNJX01000035.1	0	14012	WP_163562185.1
243	NZ_JABXFR010000002.1	846588	890080	WP_258924732.1
247	DASGCL010000115.1	0	3648	HEM5383777.1
248	NZ_LT635493.1	363394	407402	WP_034440723.1
251	NZ_JHTP01000061.1	0	3959	WP_033888930.1
246	AOCT02000074.1	0	8813	ESR09095.1
249	NZ_AUKZ01000017.1	0	26592	WP_027970237.1
252	NZ_AGLM01000123.1	0	3320	WP_019315945.1
253	NZ_CAUQUN010000015.1	19571	44083	WP_314354623.1
250	NZ_PEBM01000058.1	0	23653	WP_099390794.1
256	NZ_AYYW01000057.1	0	29624	WP_029507330.1
254	NZ_JBEPMK010000002.1	214344	258427	WP_354280254.1
258	JTJH01000017.1	0	23312	KIQ76462.1
257	QIPX01000001.1	0	30442	MCO4627926.1
260	AAAMQH010000297.1	0	1707	EAD3104970.1
262	JBAQTU010000215.1	0	5265	MFZ2671793.1
263	NZ_JARCCE010000020.1	0	23259	WP_283309434.1
261	JBAQPE010000014.1	0	23033	MFZ2914976.1
259	DASBUE010000163.1	0	1910	HEL8262454.1
255	JADJQI010000001.1	74244	118309	MBK8154791.1
264	NZ_JANKAY010000002.1	223202	267153	WP_257576158.1
266	NZ_CAIJCT010000016.1	168474	212476	WP_321165444.1
269	DARZMR010000019.1	26024	49483	HEL2303616.1
267	NZ_JAMLJT010000015.1	0	3968	WP_255773882.1
265	NZ_JAKUYJ010000001.1	282029	326094	WP_268736080.1
268	DARYTF010000172.1	0	3033	HEL1268468.1
271	NZ_CAMGHY010000046.1	0	12697	WP_294955847.1
270	NZ_JBFCZH010000003.1	102694	146624	WP_369944879.1
273	DASGAT010000102.1	0	5796	HEM5263742.1
274	DAUJQQ010000017.1	14133	37135	HER2144910.1
276	AOSM01000052.1	0	37881	EMS75795.1
272	AABFOU010000001.1	0	22053	EAH1764093.1
277	JAWGWY010000018.1	0	3432	MDU7015378.1
279	DAUVPV010000008.1	54636	83573	HES5666698.1
283	AURU01000042.1	40862	76005	EPZ46028.1
281	NZ_ALUI01000243.1	0	7971	WP_000607258.1
284	DAFJAH010000216.1	0	1763	HBM4140184.1
285	NZ_BLBM01000022.1	0	21109	WP_155968664.1
286	AABFDS010000091.1	0	4891	EAH0879318.1
288	DAUPNP010000011.1	38426	61292	HER8893413.1
287	DBCLZC010000011.1	38426	61293	HGI6814742.1
278	NZ_CP142146.1	814535	857628	WP_326717826.1
282	NZ_JBQDWI010000087.1	0	11841	WP_441651640.1
289	DAUTII010000019.1	703	23587	HES3220478.1
280	LR134297.1	306784	349787	VEE76832.1
290	NZ_JBHDLH010000090.1	0	3929	WP_373957964.1
292	DAULJC010000017.1	0	22992	HER4085757.1
298	DAULKS010000020.1	0	22938	HER4166652.1
293	JARPZE010000011.1	62900	85351	MDT2676933.1
295	JBQEIY010000239.1	0	3469	MGO3728827.1
291	KB029962.1	1919264	1961943	ELB50264.1
299	DATVOC010000055.1	0	6117	HEP3537853.1
294	NZ_CP072438.1	1438685	1481547	WP_259699912.1
300	DAULBR010000086.1	0	4799	HER3762730.1
297	CM002130.1	1834409	1877424	EQC73415.1
301	NZ_AGLC01000082.1	0	3969	WP_019806095.1
296	JBIOLR010000001.1	301591	344264	MGL9793589.1
305	NZ_JAOBSU010000056.1	0	11562	WP_262092327.1
302	NZ_JAVIHY010000036.1	0	15654	WP_332421448.1
306	DBABRC010000011.1	19174	41935	HFU4611970.1
303	NZ_JVOB01000176.1	0	22561	WP_048951194.1
308	JBATBQ010000063.1	0	3661	MGB4932491.1
309	NZ_JARQBN010000001.1	286462	328919	WP_311818347.1
304	JABGGQ010000696.1	0	2487	MCC9877097.1
307	NZ_SIYH01000139.1	0	4657	WP_208788969.1
312	JAISJD010000012.1	53700	97864	MDR0921336.1
311	JAAYLT010000228.1	0	18008	NLM66828.1
315	DARYFP010000095.1	0	4347	HEL0620443.1
314	NZ_JARCBX010000185.1	0	2621	WP_283278932.1
316	NZ_CALZCX010000115.1	0	2880	WP_294593391.1
313	NZ_JBHKAZ010000010.1	45771	88585	WP_413137873.1
317	NZ_JACWIV010000001.1	266546	309405	WP_425227978.1
323	NZ_JAPFDP010000004.1	5115	28229	WP_279073945.1
318	AAKFCL010000152.1	0	1728	ECR2338186.1
319	NZ_QLRC01000031.1	5420	28132	WP_121815950.1
310	NZ_JAUMIP010000046.1	0	6814	WP_437126562.1
327	FOBM01000009.1	0	24419	SEM25607.1
325	NZ_CATYCF010000012.1	32161	54946	WP_302067668.1
324	AAASLO010000275.1	0	1894	EAE5053280.1
326	NZ_KB904564.1	14815	59036	WP_018377631.1
330	BKZS01000012.1	0	36253	GER76399.1
322	NZ_CP191772.1	776836	819501	WP_444812598.1
328	DABYFE010000242.1	0	1350	HAO6396980.1
329	DQAR01000206.1	0	2669	HCO05475.1
331	NZ_JAARWL010000021.1	0	1636	WP_185482818.1
334	DAFIUS010000051.1	0	9317	HBM3715546.1
332	NZ_JBCOJD010000002.1	99815	122125	WP_368289377.1
333	JAWFIS010000255.1	0	2245	MDU4029481.1
336	NZ_JANHMF010000008.1	172567	216785	WP_274657026.1
335	DABYFE010000230.1	0	1590	HAO6396966.1
339	NZ_JAWIVM010000015.1	0	2145	WP_317059246.1
337	NZ_CWNG01000268.1	0	3473	WP_072233091.1
338	NZ_JAPVYM010000010.1	0	22542	WP_371477722.1
341	NZ_JBGXSR010000045.1	0	19081	WP_373756450.1
340	NZ_LAWN01000002.1	366988	411245	WP_061593261.1
342	NZ_KE384085.1	2689	46952	WP_027976660.1
344	AAJO01000110.1	0	6015	EAO61901.1
343	JAJBEP010000147.1	0	3771	MCB5054059.1
348	JAFBFE010000002.1	116178	158113	MBM7710994.1
347	NZ_JAGZEL010000119.1	0	5365	WP_293930455.1
350	NZ_CAUQCH010000001.1	107994	152293	WP_314085883.1
349	DARZLD010000053.1	0	13586	HEL2241883.1
352	DBBKKF010000015.1	0	22321	HGD1191300.1
346	NZ_CP152419.1	900174	944428	WP_375555716.1
351	JAXJGF010000262.1	0	5533	MEE0125393.1
353	NZ_JARPZF010000023.1	0	20027	WP_311928343.1
355	NZ_ALSG01000078.1	0	17938	WP_025194267.1
354	NZ_JASONB010000101.1	0	3923	WP_285312920.1
356	JAFBFE010000002.1	118121	160167	MBM7710995.1
358	NZ_JAAECZ010000014.1	0	36903	WP_243964352.1
359	NZ_JBCLSI010000021.1	3001	39715	WP_369951445.1
360	DAVXTC010000002.1	0	22335	HEX0028726.1
345	NZ_CP031733.1	971073	1015354	WP_116877370.1
364	NZ_CAMFWA010000046.1	0	4545	WP_294917046.1
362	NZ_QYCB01000001.1	289327	333596	WP_168745320.1
365	NZ_JAHCZM010000063.1	0	6086	WP_214250532.1
357	NZ_CP047628.1	1403060	1447494	WP_167841403.1
363	NZ_JADKZR010000012.1	0	22344	WP_223603470.1
366	DARYUP010000147.1	0	2297	HEL1371742.1
369	NZ_CAURYF010000002.1	0	22180	WP_314479311.1
370	NZ_CATYSI010000012.1	37786	59984	WP_302171427.1
361	JABGEJ010000790.1	0	2226	MCC9749112.1
371	NZ_JBHDKG010000102.1	0	3138	WP_373933764.1
373	NZ_BLBQ01000087.1	0	4812	WP_155961866.1
372	DAYFSC010000068.1	0	10137	HFI0172939.1
375	NZ_KZ846614.1	33925	76217	WP_240189702.1
376	NZ_JARCCG010000099.1	0	3992	WP_283271186.1
367	NZ_JAQAQF010000005.1	0	9163	WP_368407559.1
368	NZ_CP017194.1	729243	773392	WP_191245689.1
374	NZ_JARFNM010000001.1	1278436	1322645	WP_066713970.1
379	NZ_DALYXC010000003.1	61324	105677	WP_312185488.1
378	AAAZHN010000207.1	0	2841	EAF8894547.1
380	JAWFUP010000147.1	0	2179	MDU7500112.1
385	NZ_JAVIHD010000009.1	30949	53035	WP_332442792.1
384	DAYFPC010000035.1	0	15077	HFI0024384.1
381	DAAJOU010000010.1	79797	100927	HAC0981196.1
382	NZ_DKTW01000098.1	0	21595	WP_251421210.1
383	DATSBD010000130.1	0	5431	HEO7582571.1
386	DACKAX020000026.1	0	21759	HBI1619407.1
389	NZ_JAWGLX010000049.1	0	10684	WP_316695781.1
390	NZ_JBAQBW010000140.1	0	4243	WP_422219273.1
392	NZ_JAVIHD010000003.1	0	22036	WP_332442418.1
387	JABGEM010000462.1	0	1957	MCC9750938.1
377	NZ_JBHRXB010000001.1	607236	651553	WP_069699600.1
394	DASBUE010000198.1	0	1017	HEL8262509.1
395	NZ_JAGVRA010000181.1	0	1522	WP_219638667.1
397	NZ_JBRUIX010000011.1	34085	56304	WP_447441881.1
391	NZ_JAQFOG010000066.1	0	2030	WP_442866428.1
400	DASGBK010000049.1	0	2031	HEM5317516.1
388	CAACYI010000001.1	1558999	1601276	VFB16986.1
393	NZ_CP054570.1	832901	876405	WP_002895385.1
404	JAVXCJ010000014.1	0	23287	MEG2522276.1
403	AFIN01000018.1	0	1834	EGL49697.1
399	CM002133.1	1855257	1897246	EQC71948.1
401	NZ_JBCOJD010000038.1	20818	42373	WP_368289824.1
398	JAWLIM010000244.1	0	1939	MEN4336317.1
396	NZ_JBOEHX010000072.1	0	1871	WP_431410638.1
405	NZ_BLBQ01000059.1	0	2128	WP_155961840.1
402	NZ_CP031513.1	1094164	1138142	WP_118908584.1
407	JAYFPY010000026.1	991	29808	MEA4923012.1
408	JAJBEP010000236.1	0	1867	MCB5054289.1
412	NZ_JARCCG010000114.1	0	2100	WP_283271199.1
410	DACBKH010000078.1	0	10650	HAP4939201.1
406	CP065059.1	710742	752812	QTZ56678.1
413	NZ_JAIZBW010000002.1	0	22279	WP_226024163.1
409	JAIRVD010000281.1	0	10758	MDR0273160.1
414	DBDQSO010000107.1	0	1806	HGN9946454.1
411	DASCBA010000248.1	0	976	HEL8817667.1
417	JAISTP010000050.1	0	26752	MDR1782415.1
415	NZ_JARXWR010000025.1	6348	49173	WP_280738890.1
416	NZ_JBIPPT010000012.1	45006	67730	WP_395481367.1
419	NZ_SCHP01000007.1	41395	68086	WP_181189561.1
423	NZ_JAAECP010000034.1	0	16084	WP_244040567.1
418	JBAQQH010000395.1	0	3037	MFZ2877803.1
421	ABIJNO010000085.1	0	967	EJV7061012.1
422	NZ_JAVIHF010000017.1	0	22135	WP_332408690.1
425	LROU01000057.1	0	8373	KYF37509.1
420	NZ_JAYKTZ010000005.1	132026	176076	WP_334333184.1
426	AEKN01000013.1	100983	143968	EFQ56781.1
424	NZ_JBCLRH010000005.1	0	30376	WP_369921570.1
427	DAONNV010000053.1	0	8751	HQD92732.1
431	DBBHOS010000001.1	226226	259547	HGC7345532.1
433	DATRMF010000117.1	0	2062	HEO6835931.1
435	JAVXHM010000022.1	0	8156	MEG2270563.1
428	NZ_AZFA01000007.1	30472	74516	WP_056938077.1
434	NZ_JAQDTX010000002.1	28130	72600	WP_270275308.1
430	NZ_CWMR01000288.1	0	1534	WP_072240961.1
432	NZ_JAAEDA010000003.1	28207	71276	WP_243913841.1
429	JBKYFN010000501.1	0	1629	MFR8960970.1
438	NZ_CALTYF010000029.1	0	20445	WP_322627656.1
436	WRHB01000335.1	0	23323	MCL1884729.1
441	JAAYSC010000061.1	0	25402	NLP48588.1
437	WRLH01000007.1	43905	88126	MCL2050976.1
444	DAULPS010000103.1	0	1724	HER4399465.1
440	NZ_VDFL01000007.1	0	31727	WP_153455146.1
443	NZ_JAESIV010000004.1	0	39115	WP_202240649.1
445	NZ_JBHTOO010000004.1	146663	190704	WP_125704447.1
447	DASRMT010000039.1	0	19516	HZK38719.1
446	JAVXOG010000057.1	0	6364	MEG1141568.1
439	JABGIB010001164.1	0	1556	MCC9961878.1
449	DASRNG010000035.1	0	20867	HZK21037.1
442	NZ_JAOZFC020000001.1	836999	881466	WP_199403884.1
448	NZ_JAYKTV010000002.1	552617	596682	WP_334329468.1
452	JAAVXP010000013.1	0	37761	MCI8271225.1
450	NZ_BJDF01000001.1	64736	108807	WP_137610201.1
453	NZ_CP124550.1	254201	298221	WP_376754285.1
456	NZ_QICB01000007.1	40883	85008	WP_148039659.1
455	JAVXQP010000133.1	0	3854	MEG1009105.1
454	JAAVZU010000010.1	0	27697	MCI8407840.1
457	NZ_RHNU01000042.1	0	18574	WP_125568692.1
459	BKZS01000012.1	0	33833	GER76398.1
458	AAKXSV010000186.1	0	4419	ECW8277002.1
462	JAAYSE010000151.1	0	7256	NLP46858.1
464	NZ_AZEZ01000078.1	5650	35597	WP_057888291.1
463	NZ_JAQDYE010000001.1	0	29817	WP_270319401.1
465	JAIRWF010000027.1	0	37411	MDR0199748.1
461	LR594035.1	1175545	1217432	VTS28147.1
467	WRHA01000342.1	0	9773	MCL1878797.1
466	NZ_JBHSSN010000015.1	488209	532307	WP_125593500.1
460	NZ_CP012559.1	2512962	2557033	WP_041499991.1
469	NZ_BLLH01000001.1	245549	290148	WP_228407438.1
468	JAIEBD010000133.1	0	7717	MDE7424847.1
472	NZ_JAQEJO010000020.1	0	26317	WP_270322774.1
473	JAVWOR010000046.1	0	15827	MEG0093741.1
474	NZ_FNGT01000035.1	0	13220	WP_074624745.1
471	NZ_CP097117.1	652716	696742	WP_252814797.1
479	PQOA01000098.1	0	22586	RYC75270.1
470	NZ_CP019323.1	574335	618433	WP_076614067.1
476	NZ_CBDTNW010000136.1	57434	84936	WP_449316289.1
478	JAOAQY010000181.1	0	29600	MCT4662673.1
481	NZ_JBINJY010000006.1	101257	145325	WP_395265355.1
475	JALHSI010000878.1	0	1479	MDE7507206.1
485	JAQVWN010000022.1	0	31025	MDD8049432.1
477	NZ_CP175511.1	1257282	1301233	WP_408868726.1
483	JAUNDR010000023.1	0	27020	MDO4443195.1
484	JAIPEU010000074.1	0	6556	MCF8021034.1
482	NZ_BAAACE010000028.1	358933	402995	WP_307504391.1
488	NZ_BQJZ01000002.1	128405	172878	WP_236150701.1
489	WRFW01000188.1	0	11297	MCL1924995.1
491	CP047918.1	273456	317479	QHU91149.1
486	NZ_CP097119.1	928639	972677	WP_252766360.1
490	NZ_RHOP01000005.1	147844	191912	WP_125588484.1
487	NZ_JBFNEN010000029.1	0	31120	WP_367663808.1
494	DAUBJK010000001.1	429478	471644	HEQ2356748.1
480	NZ_CP051144.1	1318401	1362355	WP_168573229.1
495	NZ_RJNF01000047.1	0	9319	WP_125411988.1
496	JAGUQX010000001.1	1365	28486	MDK2801759.1
493	NZ_VDFP01000003.1	53801	97875	WP_192917937.1
492	NZ_CP078737.1	1231046	1272595	WP_256866723.1
497	JAVWJQ010000067.1	0	7600	MEG0408279.1
498	ABGIQN010000077.1	0	1529	EJG3828838.1
499	JABZYU010000143.1	0	3758	MBF1701146.1
500	JAVXLF010000113.1	0	6318	MEG1301361.1
504	NZ_JARBFB010000001.1	140413	166657	WP_346006852.1
501	NZ_BLMI01000177.1	0	25795	WP_172472717.1
503	JBAQWW010000131.1	0	3903	MFZ2483338.1
502	NZ_CABLCC010000009.1	6452	50415	WP_027090768.1
508	NZ_CP157587.1	236424	280453	WP_243812485.1
505	NZ_MAWP01000186.1	0	1541	WP_065735479.1
509	NZ_JAQFIO010000011.1	0	34111	WP_277489766.1
