WP_295429525.1	WP_347130142.1	89.9
WP_295429525.1	MDO5546911.1	61.8
WP_295429525.1	CCY69074.1	38.5
WP_295429528.1	WP_298651937.1	54.2
WP_295429531.1	WP_347129211.1	62.9
WP_295429531.1	MDO5546903.1	59.5
WP_295429534.1	WP_298651917.1	86.1
WP_295429534.1	MDO5546888.1	75.9
WP_295429623.1	WP_298651930.1	63.4
WP_295429623.1	WP_347129214.1	58.1
WP_295429623.1	MDO5546900.1	43.8
WP_295429537.1	WP_298651927.1	85.4
WP_295429537.1	WP_347129215.1	71.8
WP_295429539.1	WP_298651922.1	74.1
WP_295429541.1	WP_298651912.1	53.0
WP_295429541.1	WP_347129127.1	49.7
WP_295429541.1	MDO5546898.1	30.2
WP_295429543.1	WP_347129128.1	65.3
WP_295429543.1	WP_298651909.1	62.6
WP_295429546.1	WP_298651906.1	90.2
WP_295429546.1	WP_347129129.1	78.9
WP_295429546.1	MDO5546897.1	68.2
WP_295429546.1	CCY69047.1	56.1
WP_295429549.1	WP_347129130.1	93.3
WP_295429549.1	WP_298651903.1	93.3
WP_295429549.1	MDO5546896.1	80.0
WP_295429552.1	WP_298651900.1	69.0
WP_295429552.1	WP_347129131.1	62.2
WP_295429552.1	WP_196031571.1	54.6
WP_295429552.1	MDO5546895.1	54.8
WP_295429552.1	CCY69030.1	36.8
WP_295429554.1	WP_298651897.1	67.2
WP_295429554.1	WP_347129132.1	64.2
WP_295429554.1	WP_196031572.1	53.7
WP_295429554.1	MDO5546894.1	57.3
WP_295429554.1	CCY69027.1	48.7
WP_295429557.1	WP_298651894.1	83.1
WP_295429557.1	WP_196031574.1	72.2
WP_295429557.1	MDO5546892.1	69.1
WP_295429557.1	MBQ8001577.1	68.2
WP_295429557.1	WP_347129133.1	70.9
WP_295429557.1	CCY69025.1	63.8
WP_295429560.1	WP_298651892.1	48.5
WP_295429560.1	WP_347129134.1	46.4
WP_295429560.1	WP_196031576.1	38.4
WP_295429563.1	WP_298651889.1	78.3
WP_295429563.1	WP_347129137.1	73.4
WP_295429563.1	WP_196031578.1	66.5
WP_295429563.1	MBQ8001576.1	67.7
WP_295429563.1	MDR2043435.1	64.5
WP_295429563.1	MDO5546891.1	63.2
WP_295429563.1	CCY69020.1	58.9
WP_295429565.1	WP_298651886.1	85.3
WP_295429565.1	WP_196031580.1	73.7
WP_295429565.1	WP_347129135.1	73.3
WP_295429565.1	MDO5546873.1	41.1
WP_295429567.1	WP_298651880.1	65.8
WP_295429570.1	WP_298651878.1	44.5
WP_295429570.1	WP_177890218.1	36.2
WP_295429570.1	WP_196031582.1	47.1
WP_295429570.1	MBQ8001578.1	42.5
WP_295429570.1	MDO5546893.1	45.4
WP_295429575.1	WP_196031586.1	62.6
WP_295429576.1	WP_196031588.1	64.5
WP_295429579.1	WP_298651872.1	87.8
WP_295429579.1	WP_347128449.1	87.3
WP_295429579.1	WP_196031590.1	80.5
WP_295429582.1	WP_196031591.1	78.9
WP_295429587.1	WP_196031593.1	71.0
WP_295429590.1	WP_298651870.1	78.5
WP_295429590.1	WP_347128452.1	68.9
WP_295429590.1	WP_196031595.1	66.7
WP_295429590.1	MDO5546885.1	60.7
WP_295429596.1	WP_298651864.1	78.7
WP_295429599.1	WP_298651862.1	92.2
WP_295429599.1	WP_196031602.1	84.4
WP_295429599.1	MDO5546879.1	52.4
WP_295429605.1	WP_298651859.1	81.7
WP_295429607.1	WP_298651854.1	88.6
WP_295429607.1	WP_177889691.1	77.6
WP_295429607.1	WP_196031605.1	67.3
WP_295429607.1	MDO5546878.1	30.8
WP_295429609.1	WP_298651852.1	58.1
WP_295429609.1	WP_347128456.1	54.1
WP_295429617.1	WP_196031613.1	47.1
WP_295429620.1	WP_196031635.1	78.3
MDR2043428.1	WP_196031611.1	41.6
MDR2043435.1	WP_347129137.1	64.3
MDR2043435.1	WP_298651889.1	63.7
MDR2043435.1	WP_295429563.1	64.5
MDR2043435.1	MBQ8001576.1	63.2
MDR2043435.1	WP_196031578.1	58.6
MDR2043435.1	MDO5546891.1	58.3
MDR2043435.1	CCY69020.1	59.1
MDR2043436.1	MDO5546866.1	78.4
MDR2043436.1	WP_347129261.1	65.9
CCY68990.1	WP_347128459.1	50.1
CCY68993.1	WP_347128454.1	42.2
CCY68998.1	CCY69071.1	67.0
CCY69016.1	CCY69057.1	91.2
CCY69020.1	MBQ8001576.1	61.6
CCY69020.1	MDO5546891.1	60.6
CCY69020.1	WP_295429563.1	58.9
CCY69020.1	WP_196031578.1	58.0
CCY69020.1	WP_298651889.1	57.2
CCY69020.1	WP_347129137.1	57.5
CCY69020.1	MDR2043435.1	59.1
CCY69025.1	MBQ8001577.1	71.6
CCY69025.1	MDO5546892.1	69.6
CCY69025.1	WP_298651894.1	66.5
CCY69025.1	WP_295429557.1	63.8
CCY69025.1	WP_196031574.1	61.6
CCY69025.1	WP_347129133.1	62.1
CCY69027.1	MDO5546894.1	60.0
CCY69027.1	WP_295429554.1	51.8
CCY69027.1	WP_347129132.1	54.6
CCY69027.1	WP_196031572.1	52.7
CCY69027.1	WP_298651897.1	53.9
CCY69030.1	WP_295429552.1	36.5
CCY69030.1	MDO5546895.1	35.7
CCY69030.1	WP_347129131.1	35.3
CCY69030.1	WP_298651900.1	34.5
CCY69030.1	WP_196031571.1	35.3
CCY69046.1	MDO5546896.1	68.0
CCY69046.1	WP_347129130.1	57.3
CCY69046.1	WP_298651903.1	56.0
CCY69047.1	WP_347129129.1	58.6
CCY69047.1	WP_295429546.1	56.1
CCY69047.1	WP_298651906.1	53.8
CCY69047.1	MDO5546897.1	55.3
CCY69049.1	MDO5546898.1	45.3
CCY69057.1	CCY69016.1	91.2
CCY69071.1	CCY68998.1	67.0
CCY69074.1	WP_347130142.1	40.7
CCY69074.1	WP_298651943.1	39.5
CCY69074.1	WP_295429525.1	40.9
CCY69074.1	MDO5546911.1	35.6
WP_196031571.1	WP_347129131.1	57.1
WP_196031571.1	WP_295429552.1	54.5
WP_196031571.1	WP_298651900.1	54.0
WP_196031571.1	MDO5546895.1	53.6
WP_196031571.1	CCY69030.1	35.4
WP_196031572.1	WP_347129132.1	59.6
WP_196031572.1	WP_295429554.1	53.1
WP_196031572.1	WP_298651897.1	52.5
WP_196031572.1	MDO5546894.1	58.3
WP_196031572.1	CCY69027.1	52.7
WP_196031574.1	WP_347129133.1	79.8
WP_196031574.1	WP_298651894.1	74.9
WP_196031574.1	MDO5546892.1	72.6
WP_196031574.1	MBQ8001577.1	70.4
WP_196031574.1	WP_295429557.1	72.2
WP_196031574.1	CCY69025.1	61.6
WP_196031576.1	WP_298651892.1	41.8
WP_196031576.1	WP_295429560.1	38.0
WP_196031576.1	WP_347129134.1	37.6
WP_196031578.1	MDO5546891.1	69.0
WP_196031578.1	WP_298651889.1	67.7
WP_196031578.1	WP_347129137.1	67.4
WP_196031578.1	WP_295429563.1	66.5
WP_196031578.1	MBQ8001576.1	66.8
WP_196031578.1	MDR2043435.1	58.6
WP_196031578.1	CCY69020.1	58.0
WP_196031580.1	WP_295429565.1	73.7
WP_196031580.1	WP_298651886.1	71.0
WP_196031580.1	WP_347129135.1	71.0
WP_196031580.1	MDO5546873.1	38.3
WP_196031582.1	WP_177890218.1	56.2
WP_196031582.1	MBQ8001578.1	60.0
WP_196031582.1	MDO5546893.1	58.3
WP_196031582.1	WP_298651878.1	37.9
WP_196031582.1	WP_295429570.1	47.1
WP_196031586.1	WP_295429575.1	62.6
WP_196031588.1	WP_295429576.1	64.5
WP_196031590.1	WP_298651872.1	82.0
WP_196031590.1	WP_295429579.1	80.5
WP_196031590.1	WP_347128449.1	81.3
WP_196031591.1	WP_295429582.1	78.9
WP_196031593.1	WP_295429587.1	71.0
WP_196031595.1	WP_347128452.1	74.2
WP_196031595.1	WP_298651870.1	67.5
WP_196031595.1	WP_295429590.1	66.7
WP_196031595.1	MDO5546885.1	58.1
WP_196031597.1	WP_347128454.1	76.1
WP_196031597.1	WP_298651867.1	75.5
WP_196031597.1	MDO5546883.1	75.0
WP_196031602.1	WP_295429599.1	84.4
WP_196031602.1	WP_298651862.1	84.0
WP_196031602.1	MDO5546879.1	50.9
WP_196031605.1	WP_295429607.1	68.5
WP_196031605.1	WP_298651854.1	67.9
WP_196031605.1	WP_177889691.1	67.1
WP_196031607.1	WP_347128461.1	71.6
WP_196031611.1	MDR2043428.1	41.6
WP_196031613.1	WP_295429617.1	48.1
WP_196031613.1	MDO5546870.1	40.6
WP_196031616.1	MDO5546862.1	59.8
WP_196031616.1	WP_298651804.1	58.8
WP_196031635.1	WP_295429620.1	78.3
MDO5546861.1	WP_298651841.1	72.4
MDO5546862.1	WP_298651804.1	69.6
MDO5546862.1	WP_196031616.1	59.8
MDO5546863.1	WP_347128464.1	82.6
MDO5546866.1	MDR2043436.1	78.4
MDO5546866.1	WP_347129261.1	68.7
MDO5546870.1	WP_196031613.1	40.6
MDO5546872.1	WP_298651850.1	65.2
MDO5546872.1	WP_177889695.1	64.4
MDO5546873.1	WP_295429565.1	41.1
MDO5546873.1	WP_298651886.1	38.3
MDO5546873.1	WP_347129135.1	40.3
MDO5546873.1	WP_196031580.1	38.3
MDO5546875.1	WP_177889693.1	62.7
MDO5546878.1	WP_298651854.1	29.2
MDO5546878.1	WP_177889691.1	29.2
MDO5546878.1	WP_295429607.1	30.2
MDO5546879.1	WP_295429599.1	51.7
MDO5546879.1	WP_196031602.1	55.4
MDO5546879.1	WP_298651862.1	50.2
MDO5546883.1	WP_347128454.1	71.4
MDO5546883.1	WP_298651867.1	67.7
MDO5546883.1	WP_196031597.1	75.0
MDO5546885.1	WP_347128452.1	61.4
MDO5546885.1	WP_298651870.1	60.9
MDO5546885.1	WP_295429590.1	60.7
MDO5546885.1	WP_196031595.1	58.1
MDO5546888.1	WP_295429534.1	75.9
MDO5546888.1	WP_298651917.1	75.2
MDO5546889.1	MBQ8001572.1	50.6
MDO5546891.1	MBQ8001576.1	78.1
MDO5546891.1	WP_196031578.1	69.0
MDO5546891.1	WP_298651889.1	65.1
MDO5546891.1	WP_347129137.1	64.6
MDO5546891.1	CCY69020.1	60.6
MDO5546891.1	WP_295429563.1	63.2
MDO5546891.1	MDR2043435.1	58.3
MDO5546892.1	MBQ8001577.1	91.5
MDO5546892.1	WP_298651894.1	73.5
MDO5546892.1	WP_196031574.1	72.6
MDO5546892.1	CCY69025.1	69.6
MDO5546892.1	WP_295429557.1	69.1
MDO5546892.1	WP_347129133.1	69.5
MDO5546893.1	MBQ8001578.1	43.5
MDO5546893.1	WP_196031582.1	58.3
MDO5546893.1	WP_177890218.1	54.6
MDO5546893.1	WP_298651878.1	37.1
MDO5546893.1	WP_295429570.1	43.8
MDO5546894.1	CCY69027.1	58.8
MDO5546894.1	WP_295429554.1	57.3
MDO5546894.1	WP_347129132.1	59.6
MDO5546894.1	WP_196031572.1	58.3
MDO5546894.1	WP_298651897.1	58.3
MDO5546895.1	WP_347129131.1	54.8
MDO5546895.1	WP_295429552.1	54.8
MDO5546895.1	WP_196031571.1	53.6
MDO5546895.1	WP_298651900.1	51.1
MDO5546895.1	CCY69030.1	36.1
MDO5546896.1	WP_347129130.1	81.3
MDO5546896.1	WP_298651903.1	80.0
MDO5546896.1	WP_295429549.1	80.0
MDO5546896.1	CCY69046.1	68.0
MDO5546897.1	WP_347129129.1	66.9
MDO5546897.1	WP_298651906.1	66.7
MDO5546897.1	WP_295429546.1	68.2
MDO5546897.1	CCY69047.1	55.3
MDO5546898.1	CCY69049.1	45.8
MDO5546898.1	WP_295429541.1	30.2
MDO5546900.1	WP_295429623.1	42.4
MDO5546900.1	WP_347129214.1	43.2
MDO5546900.1	WP_298651930.1	38.9
MDO5546903.1	WP_295429531.1	59.5
MDO5546903.1	WP_347129211.1	58.3
MDO5546905.1	WP_298651937.1	46.9
MDO5546909.1	WP_347129212.1	56.4
MDO5546909.1	WP_298651933.1	51.9
MDO5546911.1	WP_295429525.1	61.8
MDO5546911.1	WP_298651943.1	59.8
MDO5546911.1	WP_347130142.1	62.8
MDO5546911.1	CCY69074.1	35.2
MDO5546912.1	WP_347129260.1	38.0
MBQ8001572.1	MDO5546889.1	50.6
MBQ8001576.1	MDO5546891.1	78.1
MBQ8001576.1	WP_298651889.1	69.9
MBQ8001576.1	WP_295429563.1	67.7
MBQ8001576.1	WP_347129137.1	68.2
MBQ8001576.1	WP_196031578.1	66.8
MBQ8001576.1	CCY69020.1	61.6
MBQ8001576.1	MDR2043435.1	63.2
MBQ8001577.1	MDO5546892.1	91.5
MBQ8001577.1	CCY69025.1	71.6
MBQ8001577.1	WP_298651894.1	72.2
MBQ8001577.1	WP_196031574.1	70.4
MBQ8001577.1	WP_295429557.1	68.2
MBQ8001577.1	WP_347129133.1	69.1
MBQ8001578.1	WP_177890218.1	48.3
MBQ8001578.1	WP_196031582.1	60.0
MBQ8001578.1	WP_298651878.1	41.0
MBQ8001578.1	MDO5546893.1	41.6
MBQ8001578.1	WP_295429570.1	41.0
